Time;Elec_Central;PV;Wind;Heating;Cooling
"2025-01-01 00;00";load;Generation;Generation;load;load
s;MW;MW;MW;MW;MW
true;true;true;true;true;true
8758800;0.1995061030341867;1.12255e-05;0.032087000000000004;0.592125;0.0
8762400;0.2100352660085444;1.3174000000000001e-05;0.032402;0.585671;0.0
8766000;0.21968324418819288;1.15849e-05;0.031170000000000003;0.569688;0.0
8769600;0.22202826991222965;1.19583e-05;0.02997;0.554003;0.0
8773200;0.2137166407694762;9.6559e-06;0.029973;0.5379919999999999;0.0
8776800;0.20764295628687313;1.06423e-05;0.031288;0.520284;0.0
8780400;0.21497912803173777;8.9577e-06;0.0335;0.508686;0.0
8784000;0.20172900978406946;5.3875e-06;0.035764000000000004;0.5119;0.0
8787600;0.20946625054464424;2.996e-06;0.036234999999999996;0.5414779999999999;0.0
8791200;0.21102520825012197;9.056e-07;0.031041;0.592647;0.0
8794800;0.23358520299050592;0.0;0.028516;0.6066;0.0
8798400;0.2070452008326274;0.0;0.032249;0.580324;0.0
8802000;0.16883077863571053;0.0;0.034192;0.563061;0.0
8805600;0.11255082755268142;0.0;0.034667;0.576379;0.0
8809200;0.08343301294978586;0.0;0.033756;0.591429;0.0
8812800;0.06852699037788745;0.0;0.031289000000000004;0.594456;0.0
8816400;0.06320951706573509;0.0;0.030139;0.614048;0.0
8820000;0.0640438723304341;0.0;0.02986;0.627976;0.0
8823600;0.06208940847181157;0.0;0.028661000000000002;0.6342369999999999;0.0
8827200;0.094422522316974;0.0;0.02801;0.6351169999999999;0.0
8830800;0.18051342944876353;0.0;0.027905000000000003;0.6392599999999999;0.0
8834400;0.23991422001720974;6.452e-07;0.027648;0.656024;0.0
8838000;0.20158359601252854;3.5181e-06;0.023814;0.686988;0.0
8841600;0.20399337153034405;7.2278000000000005e-06;0.03272099999999999;0.707653;0.0
8845200;0.19821338778132874;1.0267199999999999e-05;0.034866;0.713271;0.0
8848800;0.2147230955909349;1.13205e-05;0.034837;0.7018070000000001;0.0
8852400;0.2170064250792509;1.16111e-05;0.036767;0.6787839999999999;0.0
8856000;0.22044891182015475;1.21515e-05;0.039493;0.656054;0.0
8859600;0.21290980841828472;1.13467e-05;0.039948;0.6328959999999999;0.0
8863200;0.20881376878415642;9.2396e-06;0.037619;0.607745;0.0
8866800;0.21691617206900948;6.002e-06;0.034279000000000004;0.5897340000000001;0.0
8870400;0.20523529333390222;3.9593e-06;0.031232;0.5887530000000001;0.0
8874000;0.21434077364007195;2.1598e-06;0.027672000000000002;0.617583;0.0
8877600;0.21603562175468297;6.23e-07;0.021112;0.670058;0.0
8881200;0.23226049946794117;0.0;0.021005;0.67962;0.0
8884800;0.20177012956388998;0.0;0.026206;0.644073;0.0
8888400;0.17529135072247348;0.0;0.028732;0.618845;0.0
8892000;0.10832950081613184;0.0;0.029992;0.627143;0.0
8895600;0.08381214033435067;0.0;0.028991;0.6368980000000001;0.0
8899200;0.06772181783524264;0.0;0.030628;0.633399;0.0
8902800;0.06585362600990996;0.0;0.029318999999999998;0.647199;0.0
8906400;0.06544127691510912;0.0;0.027682;0.6545610000000001;0.0
8910000;0.06409556891827374;0.0;0.025782;0.6536219999999999;0.0
8913600;0.09496279566241089;0.0;0.022032;0.646991;0.0
8917200;0.1874693248649438;0.0;0.019107;0.643571;0.0
8920800;0.23561367109653472;5.139000000000001e-07;0.017016;0.6525610000000001;0.0
8924400;0.21556022315031106;3.2616e-06;0.024847;0.67506;0.0
8928000;0.19639997993946717;9.0887e-06;0.02767;0.6867770000000001;0.0
8931600;0.19843577621888842;1.32534e-05;0.033637;0.683543;0.0
8935200;0.21841470219591813;1.40539e-05;0.035643999999999995;0.663984;0.0
8938800;0.21703155535896526;1.32534e-05;0.033698;0.63389;0.0
8942400;0.22732392342952004;1.4438499999999999e-05;0.031839;0.604611;0.0
8946000;0.20832877460186927;1.4847999999999999e-05;0.031494;0.575487;0.0
8949600;0.21034290826028199;1.4259899999999999e-05;0.032784;0.54513;0.0
8953200;0.21224881452597966;1.21557e-05;0.035635;0.521704;0.0
8956800;0.19918879794096364;9.0402e-06;0.035931;0.513573;0.0
8960400;0.21104577098776825;4.8082e-06;0.034137;0.531107;0.0
8964000;0.21279979945662592;1.2116e-06;0.033052;0.567982;0.0
8967600;0.22395267114430684;0.0;0.039927;0.567732;0.0
8971200;0.2085335903450548;0.0;0.044311;0.530139;0.0
8974800;0.1728466722303245;0.0;0.039064999999999996;0.50181;0.0
8978400;0.11606329574536121;0.0;0.033098;0.500904;0.0
8982000;0.08110067586545151;0.0;0.029408999999999998;0.500979;0.0
8985600;0.06842352719242602;0.0;0.029969000000000003;0.490594;0.0
8989200;0.06302776544104599;0.0;0.03014;0.493535;0.0
8992800;0.06178670149719629;0.0;0.02893;0.49136900000000006;0.0
8996400;0.06293137013771008;0.0;0.026599;0.48295800000000005;0.0
9000000;0.09731749596264508;0.0;0.0264;0.4705;0.0
9003600;0.1862755045400248;0.0;0.026293;0.460571;0.0
9007200;0.2322547997896281;7.043e-07;0.023629;0.45954199999999995;0.0
9010800;0.2163206047422812;3.908e-06;0.016738;0.467762;0.0
9014400;0.19854268890515223;8.819e-06;0.019032;0.468231;0.0
9018000;0.2045047787188368;1.29696e-05;0.023621;0.45852699999999996;0.0
9021600;0.21175515414279142;1.59145e-05;0.029399;0.438244;0.0
9025200;0.2279860011204709;1.77875e-05;0.039351;0.411669;0.0
9028800;0.22502122897733012;1.84684e-05;0.049844;0.386383;0.0
9032400;0.21663333344275781;1.7715799999999997e-05;0.055663;0.361935;0.0
9036000;0.21096579527643594;1.60002e-05;0.056991999999999994;0.33745299999999995;0.0
9039600;0.20999335620964038;1.3355600000000001e-05;0.05687;0.31792000000000004;0.0
9043200;0.20607857381720607;9.7071e-06;0.057955;0.308139;0.0
9046800;0.20264835572690648;5.4049e-06;0.058692999999999995;0.313796;0.0
9050400;0.21554071692406346;1.3835000000000002e-06;0.063415;0.33052;0.0
9054000;0.23222377532485053;2.1e-09;0.068568;0.32544999999999996;0.0
9057600;0.19919815335444085;0.0;0.07171;0.29943200000000003;0.0
9061200;0.17053608119675726;0.0;0.067028;0.279329;0.0
9064800;0.1154518427639626;0.0;0.061002;0.274858;0.0
9068400;0.08117452788852987;0.0;0.060524;0.271066;0.0
9072000;0.07262419823704228;0.0;0.058453000000000005;0.261832;0.0
9075600;0.06456551804613381;0.0;0.055819;0.25990800000000003;0.0
9079200;0.06512739012249275;0.0;0.05264;0.255444;0.0
9082800;0.0635994973384331;0.0;0.049661000000000004;0.247965;0.0
9086400;0.09722305404288857;0.0;0.046329;0.23871;0.0
9090000;0.1902766651044771;0.0;0.043737000000000005;0.231049;0.0
9093600;0.2382641351403864;7.864e-07;0.039927;0.228106;0.0
9097200;0.21483016997099996;4.6614e-06;0.034574;0.229926;0.0
9100800;0.20982317443867507;9.4292e-06;0.042262;0.228123;0.0
9104400;0.1927096995087057;1.3479499999999999e-05;0.043881;0.22164699999999998;0.0
9108000;0.2136551656051465;1.62932e-05;0.04374;0.210427;0.0
9111600;0.2235498558659379;1.80582e-05;0.043481;0.1966;0.0
9115200;0.2255397557802905;1.8615700000000002e-05;0.042097;0.183793;0.0
9118800;0.21521802691035416;1.80238e-05;0.038128999999999996;0.17175800000000002;0.0
9122400;0.21500822387922883;1.62649e-05;0.032928;0.16004;0.0
9126000;0.2175717233317667;1.22476e-05;0.028034;0.150946;0.0
9129600;0.19347321625110225;6.6679e-06;0.023056999999999998;0.14671199999999998;0.0
9133200;0.20272888154006496;2.6502e-06;0.019999;0.150068;0.0
9136800;0.2116238093997614;7.019999999999999e-07;0.022481;0.159008;0.0
9140400;0.23267940979579005;0.0;0.025998999999999998;0.157727;0.0
9144000;0.20980221668500665;0.0;0.02996;0.146381;0.0
9147600;0.17604028937347155;0.0;0.02809;0.137902;0.0
9151200;0.10783535151097423;0.0;0.023896999999999998;0.137171;0.0
9154800;0.08038006240645755;0.0;0.019128;0.136864;0.0
9158400;0.06803546435750879;0.0;0.014522;0.133833;0.0
9162000;0.06349368012049317;0.0;0.010773999999999999;0.13454400000000002;0.0
9165600;0.06572844322910178;0.0;0.009734999999999999;0.13394;0.0
9169200;0.06337312161784636;0.0;0.011309;0.131684;0.0
9172800;0.09738576304165268;0.0;0.01408;0.128342;0.0
9176400;0.19263269190263813;0.0;0.016888;0.125677;0.0
9180000;0.23661873852576124;7.427e-07;0.019393;0.125394;0.0
9183600;0.21436657346241356;3.0896e-06;0.017943999999999998;0.127554;0.0
9187200;0.1988347060171568;6.0759e-06;0.022189;0.127477;0.0
9190800;0.1926581924948248;9.768999999999999e-06;0.033152;0.12447;0.0
9194400;0.2114078000689525;1.21492e-05;0.038295;0.118415;0.0
9198000;0.21170889362752188;1.2793800000000001e-05;0.041299999999999996;0.110481;0.0
9201600;0.22211104047158087;9.8363e-06;0.041815;0.102717;0.0
9205200;0.22029789454163134;6.0170999999999995e-06;0.038433;0.094997;0.0
9208800;0.21180187783441412;3.7132e-06;0.030347000000000002;0.087104;0.0
9212400;0.22364817635031925;2.3659e-06;0.021881;0.080351;0.0
9216000;0.20001043658086015;1.387e-06;0.014836;0.075889;0.0
9219600;0.21196358129198947;9.555e-07;0.010664;0.074905;0.0
9223200;0.21166329455632776;6.418999999999999e-07;0.009413;0.07600900000000001;0.0
9226800;0.23765597608079753;0.0;0.012712;0.071604;0.0
9230400;0.207309814003326;0.0;0.019995000000000002;0.062522;0.0
9234000;0.16515076227672018;0.0;0.031023;0.054825000000000006;0.0
9237600;0.11062720026247526;0.0;0.044893;0.05013;0.0
9241200;0.07937014647889983;0.0;0.055113999999999996;0.04529;0.0
9244800;0.06840637360783715;0.0;0.056299999999999996;0.039358;0.0
9248400;0.06415188317782289;0.0;0.050281;0.034318;0.0
9252000;0.06700185181400761;0.0;0.050366999999999995;0.028664000000000002;0.0
9255600;0.06422326712890539;0.0;0.05026;0.022514;0.0
9259200;0.09411980625474918;0.0;0.046333;0.016176;0.0
9262800;0.1801795802168581;0.0;0.043259;0.009957;0.0
9266400;0.23569269290376282;8.169000000000001e-07;0.039542;0.00383;0.0
9270000;0.2128770405609725;4.2284e-06;0.033185;0.0;0.0
9273600;0.19997904490767884;9.013500000000001e-06;0.035959000000000005;0.0;0.0
9277200;0.19338985315989313;1.30743e-05;0.046621;0.0;0.0
9280800;0.21461265021152715;1.59384e-05;0.057427;0.0;0.0
9284400;0.2182633312444119;1.76602e-05;0.06155;0.0;0.0
9288000;0.22175702496819621;1.8291200000000002e-05;0.062439;0.0;0.0
9291600;0.22753315049546224;1.77245e-05;0.061397;0.0;0.0
9295200;0.2016761262388778;1.61196e-05;0.059415;0.0;0.0
9298800;0.21123764615455212;1.3425e-05;0.057640000000000004;0.0;0.0
9302400;0.1937838553307386;9.7161e-06;0.057866999999999995;0.0;0.0
9306000;0.20411972344252527;5.3085999999999995e-06;0.057009;0.0;0.0
9309600;0.21113626148209846;1.4323e-06;0.06610200000000001;0.0;0.0
9313200;0.2342714722231357;2.26e-08;0.07448300000000001;0.0;0.0
9316800;0.20633048642989069;0.0;0.070589;0.0;0.0
9320400;0.1677566335731332;0.0;0.061889;0.0;0.0
9324000;0.1135399960233976;0.0;0.057872;0.0;0.0
9327600;0.08118792871756861;0.0;0.054861;0.0;0.0
9331200;0.07357728940543988;0.0;0.052003999999999995;0.0;0.0
9334800;0.06459766120542652;0.0;0.04967;0.0;0.0
9338400;0.06673331516735709;0.0;0.047513;0.0;0.0
9342000;0.06541028337053001;0.0;0.045442;0.0;0.0
9345600;0.09373980178302313;0.0;0.040612999999999996;0.0;0.0
9349200;0.180495601594069;0.0;0.036749000000000004;0.0;0.0
9352800;0.23436412316866984;8.761e-07;0.031942;0.0;0.0
9356400;0.21405595287538845;4.7631e-06;0.021472;0.0;0.0
9360000;0.20554020877020956;9.4185e-06;0.019059;0.0;0.0
9363600;0.20205682972478262;1.33356e-05;0.021407;0.0;0.0
9367200;0.2009250000397722;1.60696e-05;0.02578;0.0;0.0
9370800;0.21827178602154962;1.77028e-05;0.028003;0.0;0.0
9374400;0.22421545674275423;1.82881e-05;0.030446;0.0;0.0
9378000;0.21215119801642465;1.77774e-05;0.031793;0.0;0.0
9381600;0.2088045922466034;1.62833e-05;0.031084;0.0;0.0
9385200;0.2172222161583287;1.37023e-05;0.029965;0.0;0.0
9388800;0.1925626021346376;1.00755e-05;0.02875;0.0;0.0
9392400;0.208877030119274;5.6827e-06;0.027635;0.0;0.0
9396000;0.21036120747770018;1.5332e-06;0.035809;0.0;0.0
9399600;0.2319070820249819;4.25e-08;0.049029;0.0;0.0
9403200;0.2052062082551867;0.0;0.057462000000000006;0.0;0.0
9406800;0.16835045664145973;0.0;0.058969;0.0;0.0
9410400;0.1101562377867758;0.0;0.057871;0.0;0.0
9414000;0.08411058777007123;0.0;0.05278;0.0;0.0
9417600;0.06904034129324886;0.0;0.046397;0.0;0.0
9421200;0.06670478594809563;0.0;0.040705;0.0;0.0
9424800;0.0615718048249366;0.0;0.035959000000000005;0.0;0.0
9428400;0.06247377044045668;0.0;0.032055999999999994;0.0;0.0
9432000;0.0974706488981498;0.0;0.027692;0.0;0.0
9435600;0.18880256234819348;0.0;0.025161000000000003;0.0;0.0
9439200;0.23905187037131378;9.126e-07;0.024385999999999998;0.0;0.0
9442800;0.2112798130133688;4.9037999999999995e-06;0.018579000000000002;0.0;0.0
9446400;0.20078049874113876;9.574899999999999e-06;0.016003;0.0;0.0
9450000;0.2001915355374036;1.34464e-05;0.018477;0.0;0.0
9453600;0.21175065557159112;1.60744e-05;0.025737;0.0;0.0
9457200;0.20881987753847062;1.76966e-05;0.030656;0.0;0.0
9460800;0.21906964827549794;1.8259e-05;0.028769;0.0;0.0
9464400;0.21074008897197347;1.7715e-05;0.026491;0.0;0.0
9468000;0.21648229150042123;1.61915e-05;0.026477;0.0;0.0
9471600;0.21214389322383415;1.35999e-05;0.029864;0.0;0.0
9475200;0.19862412604368226;9.9039e-06;0.035823;0.0;0.0
9478800;0.20750645473291493;5.5785e-06;0.039694;0.0;0.0
9482400;0.21600982030553487;1.5574e-06;0.046929000000000005;0.0;0.0
9486000;0.23687023538002464;5.5e-08;0.058919;0.0;0.0
9489600;0.21167787167862429;0.0;0.06453199999999999;0.0;0.0
9493200;0.16951786078795822;0.0;0.059992;0.0;0.0
9496800;0.11091086223986722;0.0;0.055377;0.0;0.0
9500400;0.07853548673557245;0.0;0.049034;0.0;0.0
9504000;0.06857493318680012;0.0;0.041828000000000004;0.0;0.0
9507600;0.06541652505825762;0.0;0.03657;0.0;0.0
9511200;0.06359316307097058;0.0;0.032561;0.0;0.0
9514800;0.06127004037339227;0.0;0.030246;0.0;0.0
9518400;0.09248920778612879;0.0;0.0292;0.0;0.0
9522000;0.18470019040606833;0.0;0.029232;0.0;0.0
9525600;0.24359610925894626;9.572e-07;0.026297;0.0;0.0
9529200;0.2167261464993911;5.0831000000000005e-06;0.014576;0.0;0.0
9532800;0.2048456992128192;9.8707e-06;0.008903000000000001;0.0;0.0
9536400;0.20318788639452506;1.38006e-05;0.009791000000000001;0.0;0.0
9540000;0.2110813395415319;1.6503e-05;0.013849;0.0;0.0
9543600;0.21339975353309887;1.81111e-05;0.01024;0.0;0.0
9547200;0.22275600890889222;1.86789e-05;0.0077930000000000004;0.0;0.0
9550800;0.22152730196047285;1.8100899999999998e-05;0.007045;0.0;0.0
9554400;0.2083834235405416;1.65494e-05;0.007363000000000001;0.0;0.0
9558000;0.22186608898082766;1.3916300000000001e-05;0.008627000000000001;0.0;0.0
9561600;0.19605510571776122;1.02423e-05;0.011476;0.0;0.0
9565200;0.2058811496986144;5.8013e-06;0.015677;0.0;0.0
9568800;0.21325490569525168;1.6111000000000001e-06;0.022738;0.0;0.0
9572400;0.23107289490640903;6.94e-08;0.036166;0.0;0.0
9576000;0.20187461855371402;0.0;0.045918999999999995;0.0;0.0
9579600;0.16842359580431174;0.0;0.049665999999999995;0.0;0.0
9583200;0.11120016785077862;0.0;0.049119;0.0;0.0
9586800;0.08084304997511191;0.0;0.046924;0.0;0.0
9590400;0.06790596490794874;0.0;0.044353000000000004;0.0;0.0
9594000;0.06725033545398001;0.0;0.040317;0.0;0.0
9597600;0.06342025784946523;0.0;0.035963;0.0;0.0
9601200;0.06473061553183439;0.0;0.032823;0.0;0.0
9604800;0.09314058138347986;0.0;0.031401;0.0;0.0
9608400;0.18780640607267282;0.0;0.031931;0.0;0.0
9612000;0.23381868820323848;1.0128e-06;0.031076;0.0;0.0
9615600;0.2131443211541534;4.9783e-06;0.023571;0.0;0.0
9619200;0.19438005031056346;9.5533e-06;0.022236000000000002;0.0;0.0
9622800;0.18491268388975834;1.33408e-05;0.02587;0.0;0.0
9626400;0.2090015478582533;1.57113e-05;0.032015999999999996;0.0;0.0
9630000;0.22017497310405146;1.74102e-05;0.038963;0.0;0.0
9633600;0.2214210103875147;1.8037299999999998e-05;0.044377;0.0;0.0
9637200;0.2194715716185451;1.755e-05;0.052002;0.0;0.0
9640800;0.20897487605000153;1.6081700000000002e-05;0.059758000000000006;0.0;0.0
9644400;0.21346385909168056;1.34845e-05;0.066716;0.0;0.0
9648000;0.20037415976954104;9.8028e-06;0.070556;0.0;0.0
9651600;0.20235747740965623;5.3942e-06;0.07521299999999999;0.0;0.0
9655200;0.21564036821909255;1.5814e-06;0.08126399999999999;0.0;0.0
9658800;0.2430019602347872;8.080000000000001e-08;0.085733;0.0;0.0
9662400;0.19941869385522365;0.0;0.08420699999999999;0.0;0.0
9666000;0.17435532665197478;0.0;0.082885;0.0;0.0
9669600;0.10589060267247385;0.0;0.081099;0.0;0.0
9673200;0.08093251517962831;0.0;0.076711;0.0;0.0
9676800;0.06586173277509169;0.0;0.069045;0.0;0.0
9680400;0.0622162476922073;0.0;0.061;0.0;0.0
9684000;0.06452499203273368;0.0;0.056237999999999996;0.0;0.0
9687600;0.06182766570116481;0.0;0.054502;0.0;0.0
9691200;0.09621051463406748;0.0;0.054377;0.0;0.0
9694800;0.18790937077549838;0.0;0.055184;0.0;0.0
9698400;0.23529378797481254;1.0684e-06;0.050133000000000004;0.0;0.0
9702000;0.21287677828747237;4.9704e-06;0.051546;0.0;0.0
9705600;0.18799471530920844;9.551099999999999e-06;0.072159;0.0;0.0
9709200;0.20088158685529148;1.3450299999999999e-05;0.07397100000000001;0.0;0.0
9712800;0.2116812644423654;1.62828e-05;0.07633100000000001;0.0;0.0
9716400;0.2235303280157548;1.79352e-05;0.082384;0.0;0.0
9720000;0.23181228134545878;1.8483000000000002e-05;0.085944;0.0;0.0
9723600;0.21291031791496287;1.79464e-05;0.084696;0.0;0.0
9727200;0.20814461749150498;1.6325499999999998e-05;0.078889;0.0;0.0
9730800;0.2148724174676167;1.35953e-05;0.070217;0.0;0.0
9734400;0.19114111317787333;9.8367e-06;0.062522;0.0;0.0
9738000;0.21461351094588613;5.4393e-06;0.05162;0.0;0.0
9741600;0.2175029135323911;1.6139e-06;0.045378999999999996;0.0;0.0
9745200;0.22851970319730752;8.97e-08;0.050615;0.0;0.0
9748800;0.19822861223551014;0.0;0.057026;0.0;0.0
9752400;0.16610260473152796;0.0;0.057433;0.0;0.0
9756000;0.11506819702948627;0.0;0.049669;0.0;0.0
9759600;0.08175781412782289;0.0;0.042104;0.0;0.0
9763200;0.06952746417341224;0.0;0.039944;0.0;0.0
9766800;0.06506337855607966;0.0;0.038695;0.0;0.0
9770400;0.06370547819893622;0.0;0.03843;0.0;0.0
9774000;0.060987525399887346;0.0;0.038784;0.0;0.0
9777600;0.0955903648347363;0.0;0.03835;0.0;0.0
9781200;0.185661043352887;0.0;0.039798;0.0;0.0
9784800;0.22936824232807637;1.0536e-06;0.037756;0.0;0.0
9788400;0.2142493327566435;3.8427e-06;0.029143000000000002;0.0;0.0
9792000;0.20486911668455707;6.7089e-06;0.029625;0.0;0.0
9795600;0.1959764312869956;9.543899999999999e-06;0.048466999999999996;0.0;0.0
9799200;0.20976726237646115;9.8887e-06;0.058692999999999995;0.0;0.0
9802800;0.22524042998341767;1.17279e-05;0.068121;0.0;0.0
9806400;0.22466771066222907;1.58239e-05;0.073724;0.0;0.0
9810000;0.22277554332230726;1.65458e-05;0.077803;0.0;0.0
9813600;0.21253882805672586;1.4654400000000002e-05;0.086677;0.0;0.0
9817200;0.2244415875988985;1.03666e-05;0.09233799999999999;0.0;0.0
9820800;0.20799635853315226;6.472799999999999e-06;0.08731799999999999;0.0;0.0
9824400;0.20732498957212855;3.1015999999999997e-06;0.087655;0.0;0.0
9828000;0.21133108063763265;4.6840000000000004e-07;0.087917;0.0;0.0
9831600;0.23209525317490817;0.0;0.066103;0.0;0.0
9835200;0.2032939275652767;0.0;0.065515;0.0;0.0
9838800;0.17021808090552248;0.0;0.06643500000000001;0.0;0.0
9842400;0.11064577096341871;0.0;0.059104;0.0;0.0
9846000;0.08222624571371005;0.0;0.05831;0.0;0.0
9849600;0.07016972966985126;0.0;0.047707;0.0;0.0
9853200;0.06465066186096906;0.0;0.039327;0.0;0.0
9856800;0.06243365596120786;0.0;0.037645000000000005;0.0;0.0
9860400;0.06501773994271358;0.0;0.038653;0.0;0.0
9864000;0.09592458911675313;0.0;0.041292;0.0;0.0
9867600;0.1832210149549648;1.88e-08;0.046458;0.0;0.0
9871200;0.2351995512846494;1.2342e-06;0.053479;0.0;0.0
9874800;0.21617152006591248;3.3963999999999998e-06;0.056394;0.0;0.0
9878400;0.20166475346249957;8.2933e-06;0.070588;0.0;0.0
9882000;0.19400236685474728;1.06562e-05;0.09283;0.0;0.0
9885600;0.21165298467215285;9.0836e-06;0.105459;0.0;0.0
9889200;0.22268579271246042;6.457599999999999e-06;0.10948999999999999;0.0;0.0
9892800;0.22363319819595587;9.2648e-06;0.10631399999999999;0.0;0.0
9896400;0.21441059227112086;8.5887e-06;0.103693;0.0;0.0
9900000;0.20779633832826713;6.4536e-06;0.095707;0.0;0.0
9903600;0.20339047882725597;9.9884e-06;0.088588;0.0;0.0
9907200;0.20573970840217387;5.3212e-06;0.07993;0.0;0.0
9910800;0.21848373322886194;2.424e-06;0.060524999999999995;0.0;0.0
9914400;0.2160900850493481;8.494999999999999e-07;0.035006;0.0;0.0
9918000;0.23758801391334408;6.96e-08;0.022667000000000003;0.0;0.0
9921600;0.2077756429632092;0.0;0.024141;0.0;0.0
9925200;0.16894449632370917;0.0;0.021108000000000002;0.0;0.0
9928800;0.11401037842345225;0.0;0.030338;0.0;0.0
9932400;0.08218733089676347;0.0;0.020451;0.0;0.0
9936000;0.07044009046197372;0.0;0.012371;0.0;0.0
9939600;0.06613616063961951;0.0;0.016942;0.0;0.0
9943200;0.06445963805850964;0.0;0.024272;0.0;0.0
9946800;0.06159203188923459;0.0;0.025931000000000003;0.0;0.0
9950400;0.09827814153509144;0.0;0.02286;0.0;0.0
9954000;0.19677653788611074;1.88e-08;0.021928;0.0;0.0
9957600;0.24327204496112048;1.0084e-06;0.021176999999999998;0.0;0.0
9961200;0.20861400520408435;3.3590000000000004e-06;0.017165;0.0;0.0
9964800;0.2038772066761847;9.1116e-06;0.015519;0.0;0.0
9968400;0.20014250203178058;1.3241900000000001e-05;0.015867;0.0;0.0
9972000;0.21492424955409553;1.43297e-05;0.017459;0.0;0.0
9975600;0.21572642613486326;1.1418500000000001e-05;0.019544;0.0;0.0
9979200;0.23093558843652784;1.73518e-05;0.021726;0.0;0.0
9982800;0.207397160511047;1.22775e-05;0.02393;0.0;0.0
9986400;0.21198305376293353;9.8063e-06;0.024555;0.0;0.0
9990000;0.22332214395628316;1.0181e-05;0.022942;0.0;0.0
9993600;0.20324246660684783;9.103e-06;0.021226;0.0;0.0
9997200;0.213773897390765;5.6654e-06;0.019395;0.0;0.0
10000800;0.20489671585003583;1.8390999999999999e-06;0.013667;0.0;0.0
10004400;0.2286066737239836;1.241e-07;0.011964;0.004393;0.0
10008000;0.20678995250129587;0.0;0.012901999999999999;0.009717;0.0
10011600;0.17380680912102647;0.0;0.020158000000000002;0.014972;0.0
10015200;0.11428600367880908;0.0;0.033753;0.02117;0.0
10018800;0.08039348524668055;0.0;0.045848;0.027861;0.0
10022400;0.06745355112870213;0.0;0.05063;0.034289;0.0
10026000;0.06528545642375218;0.0;0.042071;0.042;0.0
10029600;0.06355089670714711;0.0;0.036231;0.049749;0.0
10033200;0.06271549675100475;0.0;0.036266;0.057149;0.0
10036800;0.09687627458799895;0.0;0.039418;0.064158;0.0
10040400;0.18900449255202406;3.78e-08;0.057432000000000004;0.07154300000000001;0.0
10044000;0.24629476682343732;9.52e-07;0.059887;0.080539;0.0
10047600;0.21255305440211986;1.5553000000000002e-06;0.062312;0.091741;0.0
10051200;0.19827721499342418;3.5969000000000002e-06;0.07462;0.102047;0.0
10054800;0.20119319709482747;7.3321e-06;0.07210599999999999;0.110363;0.0
10058400;0.21438561808378007;1.26479e-05;0.06854099999999999;0.115858;0.0
10062000;0.22391734858428786;1.3643299999999999e-05;0.070635;0.118953;0.0
10065600;0.21238222878753174;1.1987699999999999e-05;0.07676000000000001;0.12149;0.0
10069200;0.22278221292357575;1.0154000000000001e-05;0.079803;0.123334;0.0
10072800;0.21561342336884592;8.3228e-06;0.078678;0.124159;0.0
10076400;0.21613329563056172;7.0899000000000005e-06;0.07341500000000001;0.12588;0.0
10080000;0.20020132507083216;5.9158999999999996e-06;0.07026600000000001;0.130913;0.0
10083600;0.21453017938134444;2.4852e-06;0.064293;0.142671;0.0
10087200;0.22127611538388428;7.991e-07;0.052667;0.160435;0.0
10090800;0.22681053855161903;3.23e-08;0.044066;0.168291;0.0
10094400;0.21731909104403116;0.0;0.038665;0.164619;0.0
10098000;0.16058679834217796;0.0;0.033621000000000005;0.162965;0.0
10101600;0.11107881740178523;0.0;0.034725;0.169875;0.0
10105200;0.08256280905168108;0.0;0.038155999999999995;0.17718299999999998;0.0
10108800;0.06922245977899232;0.0;0.038742;0.18072;0.0
10112400;0.06350452781192552;0.0;0.03805;0.189137;0.0
10116000;0.06317718128852179;0.0;0.036502;0.195689;0.0
10119600;0.06368284628843514;0.0;0.033832;0.19967500000000002;0.0
10123200;0.09779753838478616;0.0;0.030651;0.20174799999999998;0.0
10126800;0.19516468110992133;2.6800000000000002e-08;0.029441;0.20463499999999998;0.0
10130400;0.2404556928557375;1.1807e-06;0.025781;0.211377;0.0
10134000;0.20573669184802074;3.4665999999999996e-06;0.026112;0.222554;0.0
10137600;0.20867249935265342;5.8301e-06;0.019366;0.230243;0.0
10141200;0.19904459968162064;8.0705e-06;0.013339;0.23283500000000001;0.0
10144800;0.20500557524009203;7.3632999999999994e-06;0.01102;0.22961600000000001;0.0
10148400;0.2225886758101183;1.05836e-05;0.010662000000000001;0.22237200000000001;0.0
10152000;0.22372093924321712;8.6369e-06;0.008438000000000001;0.21499700000000002;0.0
10155600;0.21434743032852951;7.3944e-06;0.0054;0.207281;0.0
10159200;0.20448520670797496;6.1296e-06;0.0030619999999999996;0.198737;0.0
10162800;0.2097373486363006;5.4198999999999996e-06;0.0017629999999999998;0.192378;0.0
10166400;0.19974000219197788;4.4796e-06;0.001274;0.19142599999999999;0.0
10170000;0.2054662986110799;3.4097e-06;0.001684;0.19997399999999999;0.0
10173600;0.20727261543269218;1.6666e-06;0.001964;0.21590299999999998;0.0
10177200;0.22428976169562292;1.921e-07;0.0028650000000000004;0.217744;0.0
10180800;0.2048162726970554;0.0;0.005208;0.205034;0.0
10184400;0.16919981704300108;0.0;0.008365000000000001;0.1956;0.0
10188000;0.10883453182207427;0.0;0.009699999999999999;0.19667199999999999;0.0
10191600;0.0845040091170507;0.0;0.008746;0.198031;0.0
10195200;0.06905398255480097;0.0;0.007127;0.195132;0.0
10198800;0.0666654034475241;0.0;0.005522999999999999;0.197417;0.0
